DateIndex,Previsión diaria D+1 demanda,Previsión diaria D+1 fotovoltaica,Previsión diaria D+1 eólica,Precio mercado SPOT Diario,Signo del desvío,Signo_lag_24h,Signo_lag_48h,Holiday,Year,Month,Day,Weekday,Hour
2021-12-11 07:00:00,24767.0,0.0,12119.0,201.9,1.0,1.0,1.0,0,2021,12,11,5,7
2021-12-11 08:00:00,26412.0,154.6,11517.0,208.42,1.0,1.0,1.0,0,2021,12,11,5,8
2021-12-11 09:00:00,28732.0,2012.4,10767.0,216.18,1.0,1.0,1.0,0,2021,12,11,5,9
2021-12-11 10:00:00,30016.0,4518.3,10129.0,215.17,1.0,1.0,-1.0,0,2021,12,11,5,10
2021-12-11 11:00:00,30001.0,5954.0,9551.0,229.33,-1.0,-1.0,1.0,0,2021,12,11,5,11
2021-12-11 12:00:00,29845.0,6502.9,9089.0,240.01,1.0,1.0,1.0,0,2021,12,11,5,12
2021-12-11 13:00:00,30013.0,6714.5,8959.0,250.0,1.0,-1.0,-1.0,0,2021,12,11,5,13
2021-12-11 14:00:00,29531.0,6509.7,8722.0,240.77,-1.0,-1.0,-1.0,0,2021,12,11,5,14
2021-12-11 15:00:00,28635.0,5634.0,8425.0,246.92,-1.0,-1.0,1.0,0,2021,12,11,5,15
2021-12-11 16:00:00,28057.0,3528.5,8115.0,260.83,-1.0,1.0,-1.0,0,2021,12,11,5,16
2021-12-11 17:00:00,28498.0,869.5,7851.0,281.59,1.0,1.0,1.0,0,2021,12,11,5,17
2021-12-11 18:00:00,30121.0,0.0,7688.0,292.0,1.0,1.0,1.0,0,2021,12,11,5,18
2021-12-11 19:00:00,30378.0,0.0,7570.0,290.0,1.0,1.0,1.0,0,2021,12,11,5,19
2021-12-11 20:00:00,30800.0,0.0,7466.0,285.0,1.0,1.0,-1.0,0,2021,12,11,5,20
2021-12-11 21:00:00,30785.0,0.0,7305.0,286.0,-1.0,-1.0,-1.0,0,2021,12,11,5,21
2021-12-11 22:00:00,28839.0,0.0,7147.0,277.24,-1.0,-1.0,-1.0,0,2021,12,11,5,22
2021-12-11 23:00:00,26683.0,0.0,6929.0,266.03,-1.0,-1.0,-1.0,0,2021,12,11,5,23
2021-12-12 00:00:00,24903.0,0.0,6350.0,263.07,-1.0,-1.0,-1.0,0,2021,12,12,6,0
2021-12-12 01:00:00,23132.0,0.0,6223.0,251.21,-1.0,-1.0,-1.0,0,2021,12,12,6,1
2021-12-12 02:00:00,21992.0,0.0,6114.0,244.78,-1.0,-1.0,-1.0,0,2021,12,12,6,2
2021-12-12 03:00:00,21302.0,0.0,6017.0,229.29,-1.0,-1.0,-1.0,0,2021,12,12,6,3
2021-12-12 04:00:00,20974.0,0.0,5821.0,218.01,-1.0,-1.0,1.0,0,2021,12,12,6,4
2021-12-12 05:00:00,20961.0,0.0,5594.0,222.7,1.0,-1.0,1.0,0,2021,12,12,6,5
2021-12-12 06:00:00,21517.0,0.0,5343.0,232.17,1.0,1.0,1.0,0,2021,12,12,6,6
2021-12-12 07:00:00,22405.0,0.0,5043.0,250.2,1.0,1.0,1.0,0,2021,12,12,6,7
2021-12-12 08:00:00,23058.0,230.9,4681.0,242.34,1.0,1.0,1.0,0,2021,12,12,6,8
2021-12-12 09:00:00,24912.0,2926.9,4194.0,257.82,1.0,1.0,1.0,0,2021,12,12,6,9
2021-12-12 10:00:00,26405.0,5665.3,3682.0,251.21,1.0,1.0,1.0,0,2021,12,12,6,10
2021-12-12 11:00:00,26935.0,6851.6,3210.0,244.4,1.0,-1.0,-1.0,0,2021,12,12,6,11
2021-12-12 12:00:00,27019.0,7235.4,2861.0,254.26,1.0,1.0,1.0,0,2021,12,12,6,12
2021-12-12 13:00:00,27467.0,7363.5,2527.0,257.82,1.0,1.0,-1.0,0,2021,12,12,6,13
2021-12-12 14:00:00,27450.0,7164.1,2343.0,250.0,-1.0,-1.0,-1.0,0,2021,12,12,6,14
2021-12-12 15:00:00,26424.0,6445.3,2277.0,240.38,-1.0,-1.0,-1.0,0,2021,12,12,6,15
2021-12-12 16:00:00,25886.0,4413.6,2336.0,253.33,-1.0,-1.0,1.0,0,2021,12,12,6,16
2021-12-12 17:00:00,26342.0,1018.7,2496.0,282.0,1.0,1.0,1.0,0,2021,12,12,6,17
2021-12-12 18:00:00,28363.0,0.0,2710.0,295.0,1.0,1.0,1.0,0,2021,12,12,6,18
2021-12-12 19:00:00,29333.0,0.0,2924.0,298.0,1.0,1.0,1.0,0,2021,12,12,6,19
2021-12-12 20:00:00,30122.0,0.0,3101.0,292.3,1.0,1.0,1.0,0,2021,12,12,6,20
2021-12-12 21:00:00,30008.0,0.0,3212.0,290.13,-1.0,-1.0,-1.0,0,2021,12,12,6,21
2021-12-12 22:00:00,28425.0,0.0,3340.0,286.0,-1.0,-1.0,-1.0,0,2021,12,12,6,22
2021-12-12 23:00:00,26220.0,0.0,3469.0,261.0,-1.0,-1.0,-1.0,0,2021,12,12,6,23
2021-12-13 00:00:00,24971.0,0.0,3946.0,250.59,-1.0,-1.0,-1.0,0,2021,12,13,0,0
2021-12-13 01:00:00,23456.0,0.0,4074.0,229.09,-1.0,-1.0,-1.0,0,2021,12,13,0,1
2021-12-13 02:00:00,22488.0,0.0,4175.0,221.5,-1.0,-1.0,-1.0,0,2021,12,13,0,2
2021-12-13 03:00:00,22042.0,0.0,4248.0,219.73,-1.0,-1.0,-1.0,0,2021,12,13,0,3
2021-12-13 04:00:00,22060.0,0.0,4357.0,217.71,-1.0,-1.0,-1.0,0,2021,12,13,0,4
2021-12-13 05:00:00,22840.0,0.0,4333.0,230.11,1.0,1.0,-1.0,0,2021,12,13,0,5
2021-12-13 06:00:00,25836.0,0.0,4288.0,265.0,1.0,1.0,1.0,0,2021,12,13,0,6
2021-12-13 07:00:00,30199.0,0.0,4236.0,284.0,1.0,1.0,1.0,0,2021,12,13,0,7
2021-12-13 08:00:00,32642.0,188.9,4176.0,291.92,1.0,1.0,1.0,0,2021,12,13,0,8
2021-12-13 09:00:00,33270.0,2225.6,4162.0,288.0,1.0,1.0,1.0,0,2021,12,13,0,9
2021-12-13 10:00:00,33833.0,4847.0,3972.0,262.6,1.0,1.0,1.0,0,2021,12,13,0,10
2021-12-13 11:00:00,33573.0,6124.6,3656.0,259.26,-1.0,1.0,-1.0,0,2021,12,13,0,11
2021-12-13 12:00:00,33502.0,6545.2,3307.0,258.91,1.0,1.0,1.0,0,2021,12,13,0,12
2021-12-13 13:00:00,33533.0,6901.4,2877.0,259.99,1.0,1.0,1.0,0,2021,12,13,0,13
2021-12-13 14:00:00,33045.0,6736.0,2572.0,260.86,-1.0,-1.0,-1.0,0,2021,12,13,0,14
2021-12-13 15:00:00,32463.0,5953.8,2350.0,262.8,-1.0,-1.0,-1.0,0,2021,12,13,0,15
2021-12-13 16:00:00,32225.0,3718.4,2245.0,282.0,1.0,-1.0,-1.0,0,2021,12,13,0,16
2021-12-13 17:00:00,32772.0,978.8,2235.0,300.0,1.0,1.0,1.0,0,2021,12,13,0,17
2021-12-13 18:00:00,34441.0,0.0,2317.0,310.0,1.0,1.0,1.0,0,2021,12,13,0,18
2021-12-13 19:00:00,35032.0,0.0,2459.0,313.0,1.0,1.0,1.0,0,2021,12,13,0,19
2021-12-13 20:00:00,35224.0,0.0,2586.0,315.43,-1.0,1.0,1.0,0,2021,12,13,0,20
2021-12-13 21:00:00,34202.0,0.0,2678.0,300.0,-1.0,-1.0,-1.0,0,2021,12,13,0,21
2021-12-13 22:00:00,31278.0,0.0,2719.0,287.67,-1.0,-1.0,-1.0,0,2021,12,13,0,22
2021-12-13 23:00:00,28519.0,0.0,2726.0,266.81,-1.0,-1.0,-1.0,0,2021,12,13,0,23
2021-12-14 00:00:00,27113.0,0.0,2972.0,290.98,-1.0,-1.0,-1.0,0,2021,12,14,1,0
2021-12-14 01:00:00,25474.0,0.0,2881.0,283.89,-1.0,-1.0,-1.0,0,2021,12,14,1,1
2021-12-14 02:00:00,24472.0,0.0,2767.0,276.8,-1.0,-1.0,-1.0,0,2021,12,14,1,2
2021-12-14 03:00:00,24115.0,0.0,2661.0,254.24,-1.0,-1.0,-1.0,0,2021,12,14,1,3
2021-12-14 04:00:00,23999.0,0.0,2562.0,250.0,1.0,-1.0,-1.0,0,2021,12,14,1,4
2021-12-14 05:00:00,24605.0,0.0,2502.0,265.45,1.0,1.0,1.0,0,2021,12,14,1,5
2021-12-14 06:00:00,27487.0,0.0,2474.0,290.16,1.0,1.0,1.0,0,2021,12,14,1,6
2021-12-14 07:00:00,31929.0,0.0,2542.0,294.32,1.0,1.0,1.0,0,2021,12,14,1,7
2021-12-14 08:00:00,34005.0,196.8,2628.0,298.04,1.0,1.0,1.0,0,2021,12,14,1,8
2021-12-14 09:00:00,34300.0,2329.3,2698.0,295.86,1.0,1.0,1.0,0,2021,12,14,1,9
2021-12-14 10:00:00,34382.0,5037.6,2593.0,289.85,-1.0,1.0,1.0,0,2021,12,14,1,10
2021-12-14 11:00:00,33986.0,6379.0,2443.0,270.65,-1.0,-1.0,1.0,0,2021,12,14,1,11
2021-12-14 12:00:00,33829.0,6869.6,2285.0,280.0,1.0,1.0,1.0,0,2021,12,14,1,12
2021-12-14 13:00:00,33699.0,7016.8,2221.0,284.13,-1.0,1.0,1.0,0,2021,12,14,1,13
2021-12-14 14:00:00,33150.0,6824.2,2161.0,281.23,1.0,-1.0,-1.0,0,2021,12,14,1,14
2021-12-14 15:00:00,32881.0,6034.3,2111.0,289.74,-1.0,-1.0,-1.0,0,2021,12,14,1,15
2021-12-14 16:00:00,32756.0,3850.3,2340.0,292.78,1.0,1.0,-1.0,0,2021,12,14,1,16
2021-12-14 17:00:00,33402.0,1020.2,2649.0,301.07,1.0,1.0,1.0,0,2021,12,14,1,17
2021-12-14 18:00:00,35167.0,0.0,3032.0,315.13,1.0,1.0,1.0,0,2021,12,14,1,18
2021-12-14 19:00:00,35827.0,0.0,3153.0,319.13,1.0,1.0,1.0,0,2021,12,14,1,19
2021-12-14 20:00:00,36315.0,0.0,3268.0,320.0,-1.0,-1.0,1.0,0,2021,12,14,1,20
2021-12-14 21:00:00,34906.0,0.0,3335.0,299.41,-1.0,-1.0,-1.0,0,2021,12,14,1,21
2021-12-14 22:00:00,31925.0,0.0,3470.0,292.78,-1.0,-1.0,-1.0,0,2021,12,14,1,22
2021-12-14 23:00:00,28888.0,0.0,3603.0,270.99,-1.0,-1.0,-1.0,0,2021,12,14,1,23
2021-12-15 00:00:00,27293.0,0.0,3440.0,295.24,-1.0,-1.0,-1.0,0,2021,12,15,2,0
2021-12-15 01:00:00,25737.0,0.0,3430.0,281.46,-1.0,-1.0,-1.0,0,2021,12,15,2,1
2021-12-15 02:00:00,24721.0,0.0,3473.0,274.59,-1.0,-1.0,-1.0,0,2021,12,15,2,2
2021-12-15 03:00:00,24197.0,0.0,3531.0,262.2,-1.0,-1.0,-1.0,0,2021,12,15,2,3
2021-12-15 04:00:00,24167.0,0.0,3550.0,261.73,-1.0,1.0,-1.0,0,2021,12,15,2,4
2021-12-15 05:00:00,24795.0,0.0,3586.0,283.53,1.0,1.0,1.0,0,2021,12,15,2,5
2021-12-15 06:00:00,27688.0,0.0,3603.0,279.64,1.0,1.0,1.0,0,2021,12,15,2,6
2021-12-15 07:00:00,32226.0,0.0,3632.0,299.13,1.0,1.0,1.0,0,2021,12,15,2,7
2021-12-15 08:00:00,34719.0,194.9,3686.0,301.51,1.0,1.0,1.0,0,2021,12,15,2,8
2021-12-15 09:00:00,35134.0,2152.2,3735.0,300.0,1.0,1.0,1.0,0,2021,12,15,2,9
2021-12-15 10:00:00,35272.0,4829.3,3700.0,297.37,-1.0,-1.0,1.0,0,2021,12,15,2,10
2021-12-15 11:00:00,34883.0,6110.1,3657.0,294.0,-1.0,-1.0,-1.0,0,2021,12,15,2,11
2021-12-15 12:00:00,34645.0,6501.2,3591.0,290.0,-1.0,1.0,1.0,0,2021,12,15,2,12
2021-12-15 13:00:00,34497.0,6636.8,3544.0,290.0,-1.0,-1.0,1.0,0,2021,12,15,2,13
2021-12-15 14:00:00,33824.0,6598.1,3646.0,280.01,1.0,1.0,-1.0,0,2021,12,15,2,14
2021-12-15 15:00:00,33405.0,5970.8,3779.0,284.13,-1.0,-1.0,-1.0,0,2021,12,15,2,15
2021-12-15 16:00:00,33322.0,3798.7,4058.0,292.73,1.0,1.0,1.0,0,2021,12,15,2,16
2021-12-15 17:00:00,34002.0,1036.9,4436.0,301.0,1.0,1.0,1.0,0,2021,12,15,2,17
2021-12-15 18:00:00,35580.0,0.0,4838.0,312.29,1.0,1.0,1.0,0,2021,12,15,2,18
2021-12-15 19:00:00,36238.0,0.0,5125.0,317.13,1.0,1.0,1.0,0,2021,12,15,2,19
2021-12-15 20:00:00,36515.0,0.0,5372.0,319.13,1.0,-1.0,-1.0,0,2021,12,15,2,20
2021-12-15 21:00:00,35309.0,0.0,5558.0,305.5,-1.0,-1.0,-1.0,0,2021,12,15,2,21
2021-12-15 22:00:00,32272.0,0.0,5675.0,299.59,-1.0,-1.0,-1.0,0,2021,12,15,2,22
2021-12-15 23:00:00,29257.0,0.0,5737.0,279.55,-1.0,-1.0,-1.0,0,2021,12,15,2,23
2021-12-16 00:00:00,27611.0,0.0,5988.0,291.04,-1.0,-1.0,-1.0,0,2021,12,16,3,0
2021-12-16 01:00:00,25813.0,0.0,5936.0,279.5,-1.0,-1.0,-1.0,0,2021,12,16,3,1
2021-12-16 02:00:00,24781.0,0.0,5926.0,273.79,-1.0,-1.0,-1.0,0,2021,12,16,3,2
2021-12-16 03:00:00,24296.0,0.0,5918.0,260.22,-1.0,-1.0,-1.0,0,2021,12,16,3,3
2021-12-16 04:00:00,24165.0,0.0,5906.0,251.78,1.0,-1.0,1.0,0,2021,12,16,3,4
2021-12-16 05:00:00,24854.0,0.0,5877.0,266.49,1.0,1.0,1.0,0,2021,12,16,3,5
2021-12-16 06:00:00,27666.0,0.0,5846.0,278.18,1.0,1.0,1.0,0,2021,12,16,3,6
2021-12-16 07:00:00,31855.0,0.0,5822.0,318.0,1.0,1.0,1.0,0,2021,12,16,3,7
2021-12-16 08:00:00,33812.0,141.5,5811.0,324.96,1.0,1.0,1.0,0,2021,12,16,3,8
2021-12-16 09:00:00,34588.0,1921.4,5790.0,323.24,1.0,1.0,1.0,0,2021,12,16,3,9
2021-12-16 10:00:00,34885.0,4356.5,5718.0,310.07,1.0,-1.0,-1.0,0,2021,12,16,3,10
2021-12-16 11:00:00,34567.0,5430.6,5602.0,307.16,-1.0,-1.0,-1.0,0,2021,12,16,3,11
2021-12-16 12:00:00,34383.0,5815.2,5378.0,309.96,1.0,-1.0,1.0,0,2021,12,16,3,12
2021-12-16 13:00:00,34240.0,5879.8,5278.0,309.96,-1.0,-1.0,-1.0,0,2021,12,16,3,13
2021-12-16 14:00:00,33794.0,6164.5,5263.0,303.41,1.0,1.0,1.0,0,2021,12,16,3,14
2021-12-16 15:00:00,33441.0,5304.6,5294.0,305.0,-1.0,-1.0,-1.0,0,2021,12,16,3,15
2021-12-16 16:00:00,33327.0,3152.5,5509.0,310.0,1.0,1.0,1.0,0,2021,12,16,3,16
2021-12-16 17:00:00,33889.0,922.5,5802.0,323.0,1.0,1.0,1.0,0,2021,12,16,3,17
2021-12-16 18:00:00,35324.0,0.0,6156.0,337.96,1.0,1.0,1.0,0,2021,12,16,3,18
2021-12-16 19:00:00,35953.0,0.0,6282.0,340.99,1.0,1.0,1.0,0,2021,12,16,3,19
2021-12-16 20:00:00,36302.0,0.0,6341.0,345.0,1.0,1.0,-1.0,0,2021,12,16,3,20
2021-12-16 21:00:00,35273.0,0.0,6319.0,320.0,-1.0,-1.0,-1.0,0,2021,12,16,3,21
2021-12-16 22:00:00,32418.0,0.0,6108.0,290.55,-1.0,-1.0,-1.0,0,2021,12,16,3,22
2021-12-16 23:00:00,29427.0,0.0,5894.0,279.37,-1.0,-1.0,-1.0,0,2021,12,16,3,23
2021-12-17 00:00:00,27515.0,0.0,5747.0,289.26,-1.0,-1.0,-1.0,0,2021,12,17,4,0
2021-12-17 01:00:00,25809.0,0.0,5597.0,276.46,-1.0,-1.0,-1.0,0,2021,12,17,4,1
2021-12-17 02:00:00,24743.0,0.0,5574.0,266.64,-1.0,-1.0,-1.0,0,2021,12,17,4,2
2021-12-17 03:00:00,24207.0,0.0,5516.0,255.23,-1.0,-1.0,-1.0,0,2021,12,17,4,3
2021-12-17 04:00:00,24134.0,0.0,5456.0,250.0,-1.0,1.0,-1.0,0,2021,12,17,4,4
2021-12-17 05:00:00,24979.0,0.0,5443.0,270.09,1.0,1.0,1.0,0,2021,12,17,4,5
2021-12-17 06:00:00,27586.0,0.0,5375.0,303.81,1.0,1.0,1.0,0,2021,12,17,4,6
2021-12-17 07:00:00,31869.0,0.0,5230.0,326.0,1.0,1.0,1.0,0,2021,12,17,4,7
2021-12-17 08:00:00,33938.0,108.1,5094.0,329.02,1.0,1.0,1.0,0,2021,12,17,4,8
2021-12-17 09:00:00,34686.0,1591.5,4933.0,327.98,1.0,1.0,1.0,0,2021,12,17,4,9
2021-12-17 10:00:00,35024.0,4152.0,4725.0,320.0,1.0,1.0,-1.0,0,2021,12,17,4,10
2021-12-17 11:00:00,34721.0,5267.2,4581.0,318.28,-1.0,-1.0,-1.0,0,2021,12,17,4,11
2021-12-17 12:00:00,34440.0,5793.8,4537.0,317.82,-1.0,1.0,-1.0,0,2021,12,17,4,12
2021-12-17 13:00:00,34193.0,5963.5,4500.0,317.58,-1.0,-1.0,-1.0,0,2021,12,17,4,13
2021-12-17 14:00:00,33657.0,6035.5,4395.0,317.58,1.0,1.0,1.0,0,2021,12,17,4,14
2021-12-17 15:00:00,33054.0,5164.1,4251.0,318.53,-1.0,-1.0,-1.0,0,2021,12,17,4,15
2021-12-17 16:00:00,32751.0,3110.8,4077.0,322.42,1.0,1.0,1.0,0,2021,12,17,4,16
2021-12-17 17:00:00,33259.0,920.5,3996.0,331.85,1.0,1.0,1.0,0,2021,12,17,4,17
2021-12-17 18:00:00,34738.0,0.0,4068.0,349.98,1.0,1.0,1.0,0,2021,12,17,4,18
2021-12-17 19:00:00,35150.0,0.0,4250.0,350.0,1.0,1.0,1.0,0,2021,12,17,4,19
2021-12-17 20:00:00,35270.0,0.0,4421.0,341.98,1.0,1.0,1.0,0,2021,12,17,4,20
2021-12-17 21:00:00,34313.0,0.0,4487.0,315.83,-1.0,-1.0,-1.0,0,2021,12,17,4,21
2021-12-17 22:00:00,31691.0,0.0,4455.0,310.49,-1.0,-1.0,-1.0,0,2021,12,17,4,22
2021-12-17 23:00:00,29117.0,0.0,4398.0,293.88,-1.0,-1.0,-1.0,0,2021,12,17,4,23
2021-12-18 00:00:00,27671.0,0.0,4611.0,310.12,1.0,-1.0,-1.0,0,2021,12,18,5,0
2021-12-18 01:00:00,25785.0,0.0,4429.0,300.0,-1.0,-1.0,-1.0,0,2021,12,18,5,1
2021-12-18 02:00:00,24406.0,0.0,4297.0,299.03,-1.0,-1.0,-1.0,0,2021,12,18,5,2
2021-12-18 03:00:00,23562.0,0.0,4243.0,270.37,-1.0,-1.0,-1.0,0,2021,12,18,5,3
2021-12-18 04:00:00,23179.0,0.0,4126.0,265.77,-1.0,-1.0,1.0,0,2021,12,18,5,4
2021-12-18 05:00:00,23149.0,0.0,3946.0,273.24,-1.0,1.0,1.0,0,2021,12,18,5,5
2021-12-18 06:00:00,23896.0,0.0,3745.0,278.2,1.0,1.0,1.0,0,2021,12,18,5,6
2021-12-18 07:00:00,25337.0,0.0,3615.0,300.0,1.0,1.0,1.0,0,2021,12,18,5,7
2021-12-18 08:00:00,26925.0,70.6,3494.0,313.08,1.0,1.0,1.0,0,2021,12,18,5,8
2021-12-18 09:00:00,29278.0,1424.0,3360.0,315.13,1.0,1.0,1.0,0,2021,12,18,5,9
2021-12-18 10:00:00,31132.0,3742.9,3309.0,312.98,1.0,1.0,1.0,0,2021,12,18,5,10
2021-12-18 11:00:00,31421.0,4565.9,3326.0,309.39,-1.0,-1.0,-1.0,0,2021,12,18,5,11
2021-12-18 12:00:00,31349.0,4965.7,3187.0,309.8,-1.0,-1.0,1.0,0,2021,12,18,5,12
2021-12-18 13:00:00,31375.0,5171.2,3065.0,293.74,-1.0,-1.0,-1.0,0,2021,12,18,5,13
2021-12-18 14:00:00,31032.0,5035.4,3029.0,286.8,-1.0,1.0,1.0,0,2021,12,18,5,14
2021-12-18 15:00:00,30022.0,4334.7,3034.0,301.0,-1.0,-1.0,-1.0,0,2021,12,18,5,15
2021-12-18 16:00:00,29331.0,2774.5,3205.0,309.6,-1.0,1.0,1.0,0,2021,12,18,5,16
2021-12-18 17:00:00,29653.0,774.8,3412.0,318.03,1.0,1.0,1.0,0,2021,12,18,5,17
2021-12-18 18:00:00,31374.0,0.0,3726.0,338.12,1.0,1.0,1.0,0,2021,12,18,5,18
2021-12-18 19:00:00,31869.0,0.0,4142.0,341.73,1.0,1.0,1.0,0,2021,12,18,5,19
2021-12-18 20:00:00,32113.0,0.0,4508.0,342.03,1.0,1.0,1.0,0,2021,12,18,5,20
2021-12-18 21:00:00,31917.0,0.0,4858.0,326.03,-1.0,-1.0,-1.0,0,2021,12,18,5,21
2021-12-18 22:00:00,29893.0,0.0,5060.0,320.03,-1.0,-1.0,-1.0,0,2021,12,18,5,22
2021-12-18 23:00:00,27738.0,0.0,5256.0,317.69,-1.0,-1.0,-1.0,0,2021,12,18,5,23
2021-12-19 00:00:00,25633.0,0.0,5578.0,335.62,-1.0,1.0,-1.0,0,2021,12,19,6,0
2021-12-19 01:00:00,23766.0,0.0,5531.0,318.51,-1.0,-1.0,-1.0,0,2021,12,19,6,1
2021-12-19 02:00:00,22390.0,0.0,5496.0,310.0,-1.0,-1.0,-1.0,0,2021,12,19,6,2
2021-12-19 03:00:00,21557.0,0.0,5471.0,276.65,-1.0,-1.0,-1.0,0,2021,12,19,6,3
2021-12-19 04:00:00,21223.0,0.0,5445.0,274.9,1.0,-1.0,-1.0,0,2021,12,19,6,4
2021-12-19 05:00:00,21294.0,0.0,5432.0,275.55,1.0,-1.0,1.0,0,2021,12,19,6,5
2021-12-19 06:00:00,21787.0,0.0,5410.0,305.86,1.0,1.0,1.0,0,2021,12,19,6,6
2021-12-19 07:00:00,22701.0,0.0,5387.0,317.58,1.0,1.0,1.0,0,2021,12,19,6,7
2021-12-19 08:00:00,23509.0,49.8,5360.0,315.86,-1.0,1.0,1.0,0,2021,12,19,6,8
2021-12-19 09:00:00,25361.0,1169.2,5330.0,324.23,1.0,1.0,1.0,0,2021,12,19,6,9
2021-12-19 10:00:00,27425.0,3100.3,5102.0,325.0,1.0,1.0,1.0,0,2021,12,19,6,10
2021-12-19 11:00:00,28063.0,4271.9,4829.0,323.83,-1.0,-1.0,-1.0,0,2021,12,19,6,11
2021-12-19 12:00:00,28132.0,4775.9,4491.0,319.09,-1.0,-1.0,-1.0,0,2021,12,19,6,12
2021-12-19 13:00:00,28581.0,5026.6,4234.0,321.0,1.0,-1.0,-1.0,0,2021,12,19,6,13
2021-12-19 14:00:00,28694.0,5018.4,3981.0,321.0,-1.0,-1.0,1.0,0,2021,12,19,6,14
2021-12-19 15:00:00,27593.0,4544.4,3776.0,317.02,-1.0,-1.0,-1.0,0,2021,12,19,6,15
2021-12-19 16:00:00,26951.0,2856.3,3921.0,319.32,-1.0,-1.0,1.0,0,2021,12,19,6,16
2021-12-19 17:00:00,27384.0,764.0,4205.0,332.99,1.0,1.0,1.0,0,2021,12,19,6,17
2021-12-19 18:00:00,29459.0,0.0,4605.0,344.14,1.0,1.0,1.0,0,2021,12,19,6,18
2021-12-19 19:00:00,30442.0,0.0,4977.0,349.41,1.0,1.0,1.0,0,2021,12,19,6,19
2021-12-19 20:00:00,31364.0,0.0,5319.0,350.0,1.0,1.0,1.0,0,2021,12,19,6,20
2021-12-19 21:00:00,31252.0,0.0,5600.0,343.1,-1.0,-1.0,-1.0,0,2021,12,19,6,21
2021-12-19 22:00:00,29720.0,0.0,5669.0,328.0,-1.0,-1.0,-1.0,0,2021,12,19,6,22
2021-12-19 23:00:00,27403.0,0.0,5708.0,322.42,-1.0,-1.0,-1.0,0,2021,12,19,6,23
2021-12-20 00:00:00,24936.0,0.0,5315.0,319.0,-1.0,-1.0,1.0,0,2021,12,20,0,0
2021-12-20 01:00:00,23397.0,0.0,5182.0,304.57,-1.0,-1.0,-1.0,0,2021,12,20,0,1
2021-12-20 02:00:00,22430.0,0.0,5088.0,319.05,-1.0,-1.0,-1.0,0,2021,12,20,0,2
2021-12-20 03:00:00,22029.0,0.0,5039.0,272.82,-1.0,-1.0,-1.0,0,2021,12,20,0,3
2021-12-20 04:00:00,22076.0,0.0,4977.0,267.99,1.0,1.0,-1.0,0,2021,12,20,0,4
2021-12-20 05:00:00,22944.0,0.0,4869.0,284.12,1.0,1.0,-1.0,0,2021,12,20,0,5
2021-12-20 06:00:00,26039.0,0.0,4746.0,312.96,1.0,1.0,1.0,0,2021,12,20,0,6
2021-12-20 07:00:00,30574.0,0.0,4649.0,355.68,1.0,1.0,1.0,0,2021,12,20,0,7
2021-12-20 08:00:00,33323.0,46.7,4596.0,360.0,1.0,-1.0,1.0,0,2021,12,20,0,8
2021-12-20 09:00:00,34093.0,952.9,4497.0,360.21,1.0,1.0,1.0,0,2021,12,20,0,9
2021-12-20 10:00:00,34584.0,2804.0,4277.0,353.0,-1.0,1.0,1.0,0,2021,12,20,0,10
2021-12-20 11:00:00,34435.0,3762.5,4009.0,350.01,-1.0,-1.0,-1.0,0,2021,12,20,0,11
2021-12-20 12:00:00,34196.0,4249.5,3657.0,351.0,-1.0,-1.0,-1.0,0,2021,12,20,0,12
2021-12-20 13:00:00,34056.0,4439.7,3459.0,353.78,-1.0,1.0,-1.0,0,2021,12,20,0,13
2021-12-20 14:00:00,33487.0,4198.9,3431.0,353.74,-1.0,-1.0,-1.0,0,2021,12,20,0,14
2021-12-20 15:00:00,32990.0,3456.2,3439.0,355.62,1.0,-1.0,-1.0,0,2021,12,20,0,15
2021-12-20 16:00:00,32750.0,1986.1,3583.0,359.75,-1.0,-1.0,-1.0,0,2021,12,20,0,16
2021-12-20 17:00:00,33152.0,446.6,3795.0,360.0,1.0,1.0,1.0,0,2021,12,20,0,17
2021-12-20 18:00:00,34549.0,0.0,4151.0,370.0,1.0,1.0,1.0,0,2021,12,20,0,18
2021-12-20 19:00:00,35252.0,0.0,4530.0,374.74,1.0,1.0,1.0,0,2021,12,20,0,19
2021-12-20 20:00:00,35422.0,0.0,4825.0,375.0,-1.0,1.0,1.0,0,2021,12,20,0,20
2021-12-20 21:00:00,34115.0,0.0,5199.0,367.75,-1.0,-1.0,-1.0,0,2021,12,20,0,21
2021-12-20 22:00:00,31619.0,0.0,5668.0,350.0,-1.0,-1.0,-1.0,0,2021,12,20,0,22
2021-12-20 23:00:00,28783.0,0.0,6095.0,325.35,-1.0,-1.0,-1.0,0,2021,12,20,0,23
2021-12-21 00:00:00,27112.0,0.0,7051.0,324.61,-1.0,-1.0,-1.0,0,2021,12,21,1,0
2021-12-21 01:00:00,25523.0,0.0,7005.0,313.27,-1.0,-1.0,-1.0,0,2021,12,21,1,1
2021-12-21 02:00:00,24366.0,0.0,6817.0,300.0,-1.0,-1.0,-1.0,0,2021,12,21,1,2
2021-12-21 03:00:00,23926.0,0.0,6632.0,270.0,-1.0,-1.0,-1.0,0,2021,12,21,1,3
2021-12-21 04:00:00,23818.0,0.0,6437.0,270.0,1.0,1.0,1.0,0,2021,12,21,1,4
2021-12-21 05:00:00,24493.0,0.0,6272.0,304.73,1.0,1.0,1.0,0,2021,12,21,1,5
